	xmlid	date	title	author	roman
2741	6214305.xml	1772	Le faux philosophe démasqué, ou Mémoire du Sr Carra, collaborateur aux Suppléments de la grande Encyclopédie de Paris, contre le Sr Robinet, éditeur desdits suppléments	Carra	other
3303	5811385.xml	1772	Oeuvres de Monsieur Destouches,... — Tome 4	Destouches 	other
2089	6535774.xml	1772	Costume des anciens peuples — Partie 2	André-Bardon	other
6505	6340307.xml	1772	Le Philosophe du Valais, ou Correspondance philosophique — Partie 2	Gauchat	other
8484	5742855.xml	1772	Lettres d'Élisabeth-Sophie de Vallière à Louise Hortense de Canteleu, son amie, par Mme Riccoboni — Partie 1	Riccoboni	roman
3262	5544656.xml	1772	Phrosine et Melidore	Bernard	other
457	5832078.xml	1772	Observations sur les spectacles en général, et en particulier sur le Colisée	Gachet	other
8874	5651209.xml	1772	Oeuvres de Monsieur Destouches,... — Tome 7	Destouches 	other
4816	5727921.xml	1772	L'Antiquité dévoilée par ses usages, ou Examen critique des principales opinions, cérémonies et institutions religieuses et politiques des différens peuples de la terre	Boulanger	other
1311	5496215.xml	1772	Églogue et deux sonnets	Declaire	other
4782	5493031.xml	1772	La France sauvée, ou Le siège d'Orléans levé	Servant	other
4388	5516853.xml	1772	Oeuvres de Molière — Tome 2	Molière 	other
4808	6513595.xml	1772	Les Malheurs de l'inconstance, ou Lettres de la marquise de Circé et du comte de Mirbelle — Partie 2	Dorat	roman
8480	6154855.xml	1772	Analyse des eaux thermales d'Aix-en-Savoie, dans laquelle on expose les diverses manières d'user de ces eaux... et les différentes maladies pour lesquelles elles sont employées... par M. Joseph Daquin,...	Daquin	other
4398	6296824.xml	1772	Les oreilles des bandits de Corinthe	Voltaire 	other
1225	5464082.xml	1772	Le poème de la nuit	Gessner	other
4852	5605826.xml	1772	Le vignole moderne, ou Traité élémentaire d'architecture... — Partie 2	Lucotte	other
6619	6531103.xml	1772	Le Philosophe du Valais, ou Correspondance philosophique — Partie 1	Gauchat	other
7793	5696482.xml	1772	Oeuvres de Monsieur Destouches,... — Tome 9	Destouches 	other
1255	5744526.xml	1772	Les bibliothèques françoises de La Croix-du-Maine et de Du Verdier — Tome 1	La Croix du Maine	other
3232	5657282.xml	1772	Oeuvres de Monsieur Destouches,... — Tome 8	Destouches 	other
1640	6137767.xml	1772	Lettres sur l'usage d'une nouvelle découverte de pâtes, de syrops et de tablettes d'orge	Chamousset	other
3776	5455840.xml	1772	Expériences sur la bonification de tous les vins, tant bons que mauvais, lors de la fermentation, ou L'art de faire le vin — Partie 2	Maupin 	other
2298	6102959.xml	1772	Cours d'études des jeunes demoiselles — Tome 8	Fromageot	other
6646	5698079.xml	1772	Le vignole moderne, ou Traité élémentaire d'architecture... — Partie 3	Lucotte	other
6493	5747740.xml	1772	Alphée et Aréthuse	Danchet	other
4347	5758859.xml	1772	L'évangile du jour	Voltaire 	other
8306	5696523.xml	1772	Oeuvres de Monsieur Destouches,... — Tome 5	Destouches 	other
2495	5624961.xml	1772	Manière de prévenir et guérir les maladies des gencives et des dents, par M. Leroy de La Faudignère,...	Le Roy de La Faudignère	other
5624	5408326.xml	1772	Essai général de tactique, précédé d'un Discours sur l'état actuel de la politique et de la science militaire en Europe	Guibert	other
3770	5651560.xml	1772	Critique de la tragédie de Roméo et Juliette par S. N.	A-UNKNOWN	other
5629	5695221.xml	1772	La Ressource comique, pièce en 1 acte mêlée d'ariettes, précédée d'un prologue, par M. Anseaume. La musique de M. Meraut. Représentée pour la 1re fois par les Comédiens Italiens ordinaires du Roi, le... 22 août 1772	Anseaume	other
2273	6106473.xml	1772	Epitre d'un Lyonnois à ses concitoyens	A-UNKNOWN	other
2000	6113493.xml	1773	Lettres d'une Péruvienne, par Mme de Grafigny,... - Lettres d'Aza,... [par J. Hugary de Lamarche-Courmont. Vie de Mme de Grafigny.]	Graffigny	other
8870	6221209.xml	1773	Phédon, ou Entretiens sur la spiritualité et l'immortalité de l'âme	Mendelssohn	other
202	5561927.xml	1773	Les fragments héroïques, ballet composé des actes d'Ovide et Julie, de la Chasse de Calidon et des Sauvages	Giraudeau	other
268	5675037.xml	1773	L'Esclave, ou le marin généreux	A-UNKNOWN	other
8092	5493715.xml	1773	Étrennes à M. Clément, par un ami de M. de Voltaire ; ou Dénonciation de l'ombre de Boileau, à l'auteur des observations...	A-UNKNOWN	other
6204	5742245.xml	1773	Règlement concernant la cavalerie	Louis 	other
6184	9601778.xml	1773	Lettre [1re-4e] de M. Janin de Combe Blanche à M. Cadet,... — 2	Janin de Combe Blanche	other
6443	5781394.xml	1773	Coutumes générales de la ville et cité de Bayonne et jurisdiction d'icelle, approuvées établies et confirmées par ledit perpétuel et autorisées par arrêt de la Cour de Parlement de Bordeaux, du 9 juin 1514	A-UNKNOWN	other
562	5451689.xml	1773	Couplets qui ont été chantés à une petite fête donnée par M. de Flesselles, intendant de Lyon, à Madame la comtesse d'Artois	A-UNKNOWN	other
3002	6480787.xml	1773	Traité des couleurs et vernis	Mauclerc	other
6911	9601107.xml	1773	Traité des fiefs de Dumoulin, analysé et conféré avec les autres feudistes	Du Moulin	other
7287	6349217.xml	1773	Oraison funebre de Charles Emmanuel roi de Sardaigne et duc de Savoye	Patono	other
8647	5726341.xml	1773	"Les Loix [""sic""] de Minos, ou Astérie, tragédie en cinq actes, par M. de Voltaire"	Voltaire 	other
4460	6150143.xml	1773	Épître à Messieurs La Beaumelle, Fréron, Clément et Sabatier, suivie de la Profession de foi	Voltaire 	other
3949	5493732.xml	1773	Épître d'un jeune poète à un jeune guerrier	André-Murville	other
6666	5602533.xml	1773	La Pomme et la citrouille, et le misanthrope villageois, drame lyrique en 1 acte, représenté en province et en société. La musique est par M. Du Boullay	A-UNKNOWN	other
607	5789220.xml	1773	Lettres du comte d'Orsainville — Partie 1	A-UNKNOWN	other
2726	6305742.xml	1773	Histoire littéraire de S. Bernard, abbé de Clairvaux, et de Pierre le Vénérable, abbé de Cluni	Clémencet	other
9008	5507379.xml	1773	La navigation	La Harpe	other
957	5685362.xml	1773	Le Connaisseur	Sy	other
2512	6111436.xml	1773	Les Fastes du Nord moderne, épitre à Catherine II	A-UNKNOWN	other
3935	5498745.xml	1773	Livres qui se trouvent en nombre à Paris, chez Philippe-Denys Pierres, imprimeur-libraire, rue S. Jacques.	A-UNKNOWN	other
2474	5838882.xml	1773	Fragments sur l'Inde, sur le général Lalli et sur le comte de Morangiès	Voltaire 	other
2949	5504324.xml	1773	Le jugement dernier	Gilbert	other
1857	5783965.xml	1773	Éloge historique de M. Pothier, conseiller au présidial d'Orléans et professeur de droit françois en l'Université de la même ville, par M. Le Trosne,... précédé d'un Discours latin prononcé à la rentrée de l'Université d'Orléans, le 20 novembre 1772, par M***,...	Le Trosne	other
6286	6282036.xml	1773	Recherches philosophiques sur l'évidence des vérités géométriques	Quesnay	other
2696	9601748.xml	1773	Lettre [1re-4e] de M. Janin de Combe Blanche à M. Cadet,... — 4	Janin de Combe Blanche	other
6767	6125744.xml	1773	Essai historique sur les eaux de Luxeuil. [Par J.-J. de Fabert.]	Fabert	other
939	6517628.xml	1773	Description méthodique d'une collection de minéraux, du cabinet de M. D. R. D. L. ... Par M. de Romé Delisle,...	Romé de L'Isle	other
61	5496244.xml	1773	Essai sur les avantages et les inconvéniens de la philosophie	A-UNKNOWN	other
3927	6215635.xml	1773	Discours apologétique de la religion chrétienne, au sujet de plusieurs assertions du Contrat social et contre les paradoxes des faux politiques du siècle	Arnavon	other
6863	5436817.xml	1773	Élégie sur la mort de M. Piron, par M. Imbert	Imbert	other
6555	5660539.xml	1773	Le Triomphe de l'amitié, drame en 1 acte et en vers, par M. Fardeau	Fardeau	other
6763	5493744.xml	1773	Sur un ami fiancé avec la soeur de son ami, et tué malheureusement par lui à la chasse	A-UNKNOWN	other
6477	5440737.xml	1773	Éloge du beau sexe	Coulon	other
5152	5821894.xml	1773	Lettre à M. Racine sur le théâtre en général et sur les tragédies de son père en particulier	Le Franc de Pompignan	other
1535	6100153.xml	1773	Oraison funèbre de... Charles-Emmanuel III, roi de Sardaigne, prononcée dans l'église de Paris, le 25 mai 1773, par Messire César-Guillaume de La Luzerne,...	La Luzerne	other
5920	6517629.xml	1773	Description méthodique d'une collection de minéraux, du cabinet de M. D. R. D. L. ... Par M. de Romé Delisle,...	Romé de L'Isle	other
5906	9601724.xml	1773	Lettre [1re-4e] de M. Janin de Combe Blanche à M. Cadet,... — 3	Janin de Combe Blanche	other
2049	6469477.xml	1773	De l'Homme, de ses facultés intellectuelles et de son éducation — Tome 1	Helvétius	other
2206	6540034.xml	1773	Oraison funebre de Charles Emmanuel roi de Sardaigne et duc de Savoye	Patono	other
1388	6461286.xml	1773	Catalogue général des marchands épiciers, grossiers, droguistes et des marchands apoticaires, épiciers de cette ville, fauxbourgs et banlieue de Paris	A-UNKNOWN	other
5901	5493724.xml	1773	La voix des pauvres, épître au Roi sur l'incendie de l'Hôtel-Dieu	Marmontel	other
1527	5620843.xml	1773	Suite de la guérison de la paralysie par l'électricité, d'après la méthode de l'abbé Sans,... par M. Marigues,...	Marrigues	other
5842	5464025.xml	1773	Le Blason de l'hymen, épithalame, dédié et présenté à Mme la Ctesse d'Artois, à son passage à Lyon, par un ancien officier (d'Autheuil)	Autheuil	other
1377	6112286.xml	1773	Chansons contre la critique du catéchisme de M. l'archev. de Lyon avec des notes	A-UNKNOWN	other
2226	5512509.xml	1773	Mes prémices	Fallet	other
4998	5460696.xml	1773	Sur un Ami fiancé avec la soeur de son ami, et tué malheureusement par lui à la chasse. Pièce qui a concouru pour le prix de l'Académie française en 1773. (Par C. Boutroux de Montcresson.)	Boutroux de Montcresson	other
1176	5697456.xml	1773	La belle Arsène	Voltaire 	other
5075	5819083.xml	1773	Recueil de tout ce qui a été imprimé relativement au passage de madame la comtesse d'Artois, à Lyon et à Roanne	A-UNKNOWN	other
1370	9601268.xml	1773	Sémire et Mélide	Anseaume	other
4984	5468696.xml	1773	Fastes galants des cours de Versailles et de Turin (par d'Autheuil)	Autheuil	other
5530	5427356.xml	1773	Lamentations de la société Jésuitique imitées du Prophète Jérémie, où l'on pleure les malheurs présens et futurs dont les Jésuites se sont rendus dignes par leurs excès. Suivant l'exemplaire imprimé en 1718	A-UNKNOWN	other
1576	5451660.xml	1773	Couplets chantés sur le théâtre de Lyon, le 6 novembre 1773, en présence de Madame la comtesse d'Artois	A-UNKNOWN	other
7464	6105187.xml	1773	Epitre à Monseigneur le duc Dom Jean de Bragance de présent à la cour de Vienne à l'occasion de Madame la Dauphine à Paris. Par l'ancien lecteur de feu l'Enfant Dom Emmanuel de Portugal	A-UNKNOWN	other
3702	6312614.xml	1773	Dialogues sur la peinture	Renou	other
8744	5401984.xml	1773	Essai sur l'éducation	Moissy	other
4891	5499141.xml	1773	Catalogue des livres qui se trouvent chez la veuve Savoye, libraire, rue S. Jacques, à l'Espérance, à Paris. M. DCC. LXXIII.	A-UNKNOWN	other
3319	6152388.xml	1773	Recherches philosophiques sur les égyptiens et les chinois — Tome 2	De Pauw	other
3285	6469288.xml	1773	De l'Homme, de ses facultés intellectuelles et de son éducation — Tome 2	Helvétius	other
1033	6563906.xml	1773	L'Art de graver au pinceau	Stapart	other
1625	5624789.xml	1773	Relation de ce qui s'est passé à Nancy à la mort de S. A. R. Mme Anne-Charlotte de Lorraine,... (23 décembre 1773.)	A-UNKNOWN	other
5649	5853688.xml	1773	Analyse des eaux thermales d'Aix-en-Savoie, dans laquelle on expose les diverses manières d'user de ces eaux... et les différentes maladies pour lesquelles elles sont employées... par M. Joseph Daquin,...	Daquin	other
1366	5551755.xml	1773	Atlas portatif pour servir a l'intelligence de l'Histoire philosophique et politique des etablissemens et du commerce des Européens dans les deux Indes.	A-UNKNOWN	other
3614	5400764.xml	1773	Les Conseils, par le comte de Shaftesbury, traduits de l'anglais...	Shaftesbury	other
8318	5426289.xml	1773	Recherches philosophiques sur les égyptiens et les chinois — Tome 1	De Pauw	other
6013	5494800.xml	1773	Épître à un homme de lettres célibataire	Doigny Du Ponceau 	other
3863	5496020.xml	1773	Les muses chrétiennes, ou Petit dictionnaire poëtique	Aquin de Chateau-Lyon	other
7679	6107668.xml	1773	Pensées sur différens sujets	Laulanhier	other
511	6509538.xml	1773	Histoire des vers qui s'engendrenet dans le biscuit qu'on embarque sur les vaisseaux, avec des moyens pour l'en garantir, par J.-B.-X. Joyeuse l'aîné,...	Joyeuse	other
382	5789968.xml	1773	Lettres du comte d'Orsainville — Partie 2	A-UNKNOWN	other
8246	5544113.xml	1773	Épître à un homme de lettres célibataire	Doigny Du Ponceau 	other
516	6465881.xml	1773	Mandement... au sujet de l'incendie de l'Hôtel-Dieu	A-UNKNOWN	other
8257	6523803.xml	1773	Le Sommeil des plantes, et la cause du mouvement de la sensitive...	Hill	other
2356	5493133.xml	1773	Épître à un ami malheureux, qui a concouru à l'Académie françoise pour le prix de poësie	Duruflé	other
5248	5853624.xml	1773	L'Anglomane, ou l'Orpheline léguée, comédie en 1 acte et en vers libres, par M. Saurin,... [Fontainebleau, Comédiens français, 5 novembre 1772 ; Paris, 23 novembre 1772.] Suivie d'une Epître à un jeune poète qui veut renoncer aux Muses	Saurin	other
3521	5815186.xml	1773	Voyage à l'Isle de France, à l'Isle de Bourbon, au Cap de Bonne-Espérance, etc. avec des observations nouvelles sur la nature et sur les hommes — Tome 1	Bernardin de Saint-Pierre	other
1417	9602023.xml	1773	Lettre [1re-4e] de M. Janin de Combe Blanche à M. Cadet,... — 1	Janin de Combe Blanche	other
5341	5548515.xml	1773	Les loix de Minos	Voltaire 	other
6992	5824884.xml	1774	Du calcul infinitésimal et de la géométrie des courbes	Beguin	other
2507	5786436.xml	1774	Éloge de M. Piron, lu à la séance publique de l'Académie de Dijon, du 23 décembre 1773, par M. Perret,...	Perret	other
6933	5426000.xml	1774	Vers à S. M. Louis XVI, sur l'édit du 31 mai, par M. de La Harpe	La Harpe	other
8794	6143199.xml	1774	L'Incendie du fauxbourg St Martin, élégie pastorale. Par M. B. D. L. P. de R.	A-UNKNOWN	other
4950	5468235.xml	1774	Fable dédiée à la Reine par le chevalier de Bérainville, en reconnaissance de la bonté avec laquelle Sa Majesté a reçu le médaillon allégorique qu'il a eu l'honneur de lui présenter à Marly, le 29 juillet 1774	Person de Bérainville	other
4953	5474235.xml	1774	Recueil des édits, déclarations, lettres-patentes et arrêts du conseil, enregistrés au parlement de Metz	A-UNKNOWN	other
1330	5449318.xml	1774	Épître à monsieur Duhamel de Denainvilliers	Colardeau	other
5456	5505158.xml	1774	Le bonheur des peuples	Vollange	other
8779	5496100.xml	1774	Odes provinciales au Roi et à la Reine	Creusent	other
434	6376096.xml	1774	Oeuvres complètes de M. de Chevrier — Tome 2, Partie 2	Chevrier	other
1975	9602827.xml	1774	Recueil des édits, déclarations, lettres-patentes, arrêts et règlements du Roi, registrés en la Cour de Parlement de Normandie, depuis l'année 1754 jusqu'en 1771... — Partie 1	Louis 	other
4899	5570708.xml	1774	Catalogue, par ordre alphabétique, des livres de fonds et d'assortimens qui se trouvent chez Le Jay, libraire, rue Saint-Jacques, au-dessus de celle des Mathurins, au Grand Corneille, à Paris. 1774.	A-UNKNOWN	other
